timestamp,total_power_w,3V7_WL_SW,3V3_SYS,1V8_SYS,DDR_VDD2,DDR_VDDQ,1V1_SYS,0V8_SW,VDD_CORE,3V3_DAC,3V3_ADC,0V8_AON,HDMI
1784699128.354907312,5.814380,0.177192,0.204654,0.358507,0.069965,0.012655,0.219801,0.360988,4.364339,0.000000,0.001819,0.003166,0.041294
1784699128.937599861,5.622952,0.000000,0.210386,0.390140,0.314095,0.038694,0.216784,0.377100,4.032276,0.000000,0.001414,0.003120,0.038943
1784699129.406518239,5.636536,0.000000,0.217526,0.381456,0.328826,0.036693,0.221611,0.375709,4.030751,0.000202,0.001415,0.003313,0.039034
1784699129.874310915,7.129293,0.000000,0.208076,0.404297,0.194006,0.037263,0.241270,0.372854,5.627113,0.000202,0.002222,0.002677,0.039313
1784699130.334193624,7.159599,0.000000,0.216920,0.420129,0.420520,0.037034,0.217862,0.362928,5.439913,0.000000,0.001414,0.002680,0.040199
1784699130.730384427,8.465675,0.000000,0.213981,0.359190,0.200805,0.025760,0.219290,0.285883,7.119137,0.000000,0.000606,0.002729,0.038294
1784699131.198956139,7.009417,0.000000,0.233238,0.390034,0.165873,0.002370,0.217935,0.368615,5.589869,0.000202,0.001415,0.002923,0.036943
1784699131.682733009,5.668562,0.000000,0.245920,0.366429,0.299731,0.034326,0.217574,0.362431,4.097014,0.000202,0.001213,0.002926,0.040796
1784699132.155708583,7.310316,0.000000,0.240186,0.420016,0.407949,0.038080,0.216496,0.367730,5.574526,0.000808,0.000607,0.003069,0.040849
1784699132.654394020,7.841467,0.021692,0.272491,0.413994,0.398372,0.038871,0.216281,0.345089,6.091190,0.000808,0.000606,0.003313,0.038760
1784699133.126439373,8.888272,0.000000,0.210739,0.410894,0.238513,0.008271,0.218433,0.364273,7.390846,0.000807,0.001417,0.003023,0.041056
1784699133.574841602,5.523998,0.000000,0.214339,0.386625,0.330339,0.038765,0.218868,0.368235,3.921151,0.000202,0.001414,0.002680,0.041380
1784699134.075755737,5.505321,0.000000,0.201068,0.381456,0.167560,0.020664,0.217574,0.376146,4.099490,0.000404,0.001415,0.002630,0.036914
1784699134.567211631,5.686321,0.000000,0.216920,0.357427,0.270888,0.010326,0.218505,0.372073,4.194468,0.000202,0.001415,0.002631,0.041466
1784699135.021540330,6.472166,0.000000,0.214280,0.405076,0.298265,0.038173,0.216353,0.377099,4.878536,0.000808,0.002223,0.003118,0.038235
1784699135.491237706,6.775391,0.003615,0.207439,0.386940,0.344715,0.002959,0.219086,0.341652,5.227490,0.000404,0.000606,0.003899,0.036586
1784699135.930296450,5.745583,0.000000,0.213981,0.378760,0.266131,0.020098,0.220805,0.373384,4.230715,0.000000,0.000607,0.002777,0.038325
1784699136.422084787,5.679250,0.000000,0.201349,0.358993,0.365015,0.019742,0.228345,0.372949,4.087839,0.000808,0.000606,0.003509,0.040095
1784699136.881868198,7.008678,0.000000,0.245989,0.414968,0.405392,0.031367,0.218651,0.367117,5.281684,0.000000,0.000606,0.002631,0.040273
1784699137.350198465,7.880680,0.000000,0.210621,0.402332,0.125399,0.014204,0.217790,0.341810,6.524431,0.000202,0.001415,0.002874,0.039602
1784699137.843426947,5.712700,0.000000,0.204540,0.389456,0.322057,0.029296,0.218433,0.370683,4.132238,0.000808,0.000606,0.003117,0.041466
1784699138.318175258,5.983169,0.000000,0.223832,0.391092,0.156839,0.003255,0.215491,0.288860,4.661245,0.000404,0.000607,0.003210,0.038334
1784699138.787490189,5.166072,0.021675,0.250272,0.345830,0.292378,0.035806,0.216784,0.361319,3.598616,0.000202,0.001415,0.002923,0.038852
1784699139.346119185,6.203491,0.000000,0.184647,0.374425,0.124318,0.001477,0.216206,0.366613,4.889858,0.000808,0.000606,0.003897,0.040636
1784699139.807608241,6.611712,0.000000,0.213682,0.385786,0.317111,0.000888,0.217790,0.298203,5.134409,0.000000,0.001413,0.002681,0.039749
1784699140.290735944,5.685930,0.000000,0.204254,0.388593,0.300510,0.019424,0.212188,0.343684,4.176414,0.000202,0.001617,0.002680,0.036364
1784699140.761218077,7.025317,0.000000,0.214459,0.345454,0.330975,0.028704,0.217862,0.365833,5.480840,0.000202,0.001414,0.002631,0.036943
1784699141.245479907,6.691303,0.000000,0.217951,0.413210,0.399882,0.029207,0.216712,0.353677,5.016163,0.000202,0.001415,0.002632,0.040252
1784699141.734086712,7.449182,0.000000,0.210915,0.418145,0.374083,0.019176,0.219801,0.366781,5.798716,0.000000,0.000606,0.002874,0.038085
1784699142.205796601,5.744405,0.000000,0.224207,0.383110,0.215634,0.001772,0.230346,0.342275,4.302906,0.000202,0.000606,0.002679,0.040668
1784699142.678925377,5.887700,0.177192,0.318999,0.455410,0.168711,0.028425,0.217935,0.375366,4.107140,0.000404,0.000606,0.003020,0.034492
1784699143.198597959,6.790436,0.173662,0.207613,0.341765,0.299841,0.020307,0.219801,0.373024,5.114873,0.000808,0.001414,0.002971,0.034357
1784699143.661204364,6.672279,0.166260,0.288631,0.391472,0.075372,0.002945,0.229726,0.303206,5.169958,0.000202,0.001415,0.002679,0.040413
1784699144.250072732,9.620514,0.177147,0.243228,0.375193,0.281589,0.029278,0.217501,0.292109,7.960751,0.000202,0.000606,0.002678,0.040232
1784699144.714175819,6.403253,0.173576,0.227520,0.400078,0.163289,0.038942,0.218868,0.380047,4.755332,0.000202,0.001414,0.002681,0.041304
1784699145.299009342,6.543296,0.036189,0.204882,0.389120,0.299445,0.017459,0.217646,0.366383,4.970930,0.000202,0.000606,0.002924,0.037510
1784699145.782391025,5.709067,0.000000,0.197825,0.390941,0.123702,0.002367,0.218723,0.291217,4.439921,0.000808,0.001415,0.002876,0.039272
1784699146.258372554,7.230635,0.003614,0.207728,0.411675,0.399338,0.031310,0.232730,0.342589,5.556491,0.000202,0.001415,0.002684,0.040859
1784699146.831252968,5.776771,0.000000,0.233108,0.392429,0.340760,0.029136,0.216353,0.373195,4.150915,0.000404,0.000606,0.002922,0.036943
1784699147.322303896,5.785981,0.000000,0.217344,0.355666,0.089340,0.005024,0.214413,0.311010,4.551257,0.000202,0.001414,0.002675,0.037636
1784699147.769014236,6.577871,0.000000,0.220404,0.418145,0.360228,0.019129,0.213773,0.366001,4.937642,0.000000,0.001414,0.002730,0.038405
1784699148.227263482,6.981532,0.000000,0.343282,0.452996,0.297081,0.036036,0.217357,0.378660,5.212983,0.000000,0.001413,0.002974,0.038750
1784699148.714067584,7.655221,0.000000,0.213622,0.408709,0.404572,0.040319,0.231576,0.345856,5.968308,0.000808,0.000606,0.002680,0.038165
1784699149.194072995,5.821041,0.000000,0.220835,0.399468,0.283747,0.037581,0.241590,0.369903,4.223756,0.000202,0.001414,0.003118,0.039427
1784699149.654327625,5.578016,0.000000,0.217769,0.372970,0.229650,0.028010,0.218433,0.373990,4.094256,0.000808,0.000606,0.002875,0.038649
1784699150.107058288,6.624424,0.000000,0.295034,0.412232,0.110046,0.014796,0.217935,0.348992,5.186354,0.000202,0.001414,0.003170,0.034249
1784699150.671075549,6.313514,0.000000,0.207902,0.373476,0.352532,0.040836,0.220019,0.379607,4.694957,0.000202,0.001414,0.002631,0.039938
1784699151.149993073,6.436247,0.000000,0.227203,0.348740,0.091644,0.010049,0.214847,0.371562,5.130758,0.000000,0.001415,0.003115,0.036914
1784699151.618258244,7.153198,0.000000,0.226949,0.410699,0.285937,0.037376,0.218505,0.368511,5.563003,0.000808,0.000606,0.002729,0.038075
1784699152.182374580,5.777385,0.000000,0.207728,0.373917,0.264438,0.035235,0.230575,0.336192,4.284805,0.000202,0.001415,0.002679,0.040199
1784699152.659260606,6.548066,0.000000,0.204882,0.387045,0.230728,0.005018,0.217646,0.372854,5.087424,0.000000,0.001415,0.002679,0.038375
1784699153.138012648,7.110038,0.000000,0.210856,0.374222,0.298059,0.038150,0.216065,0.377697,5.551609,0.000404,0.000606,0.002974,0.039396
1784699153.606575041,7.691118,0.000000,0.197936,0.409027,0.412953,0.040688,0.218723,0.368446,5.998932,0.000000,0.001414,0.002873,0.040126
1784699154.085267601,5.781386,0.000000,0.210386,0.390034,0.308050,0.026193,0.229802,0.369762,4.201160,0.000000,0.001414,0.003216,0.041369
1784699154.550340852,7.068094,0.003615,0.204083,0.388593,0.335385,0.000890,0.228965,0.391036,5.473587,0.000404,0.000606,0.002924,0.038006
1784699155.031349797,5.782568,0.000000,0.204540,0.388277,0.263100,0.019495,0.219014,0.375100,4.270195,0.000808,0.000606,0.003118,0.038315
1784699155.489994355,7.159623,0.000000,0.210798,0.410249,0.395295,0.040074,0.220878,0.319032,5.518266,0.000202,0.000606,0.002973,0.041250
1784699155.962258334,7.055681,0.003622,0.207265,0.405076,0.402567,0.035806,0.216496,0.375100,5.367563,0.000808,0.000606,0.002776,0.037996
1784699156.426677882,7.720658,0.000000,0.188044,0.413210,0.094596,0.014195,0.218651,0.360772,6.391434,0.000000,0.000606,0.002825,0.036325
1784699156.918125456,6.403736,0.000000,0.194963,0.405389,0.377030,0.002950,0.217574,0.375881,4.789237,0.000202,0.000606,0.002874,0.037030
1784699157.398280476,8.213089,0.000000,0.210974,0.414856,0.400946,0.039508,0.217935,0.340404,6.546472,0.000404,0.000606,0.002829,0.038155
